date,city_name,daily_avg_temp,daily_max_temp,daily_min_temp,daily_avg_wind_speed,daily_max_wind_speed,daily_min_wind_speed,wind_direction,avg_relative_humidity,avg_dew_point,avg_pressure,precipitation_sum,rainy_hour_sum
2023-09-17,Bursa,22.88,29.7,17.6,12.74,24.1,3.6,30.0,58.96,13.93,1016.44,0.0,0
2023-09-18,Bursa,21.15,27.2,16.9,12.59,25.9,3.6,30.0,59.42,12.32,1015.4,0.0,0
2023-09-19,Bursa,20.7,27.5,13.4,6.1,21.0,0.0,0.0,61.5,12.38,1014.62,0.0,0
2023-09-20,Bursa,20.14,27.5,12.4,4.92,13.0,0.0,0.0,66.79,12.99,1016.01,0.0,0
2023-09-21,Bursa,20.58,27.6,13.6,3.91,11.2,0.0,0.0,66.29,13.26,1016.18,0.0,0
2023-09-22,Bursa,22.35,31.6,13.5,2.43,9.4,0.0,0.0,53.38,10.29,1016.62,0.0,0
2023-09-23,Bursa,24.93,33.9,15.8,3.29,14.8,0.0,0.0,46.42,11.63,1015.42,0.0,0
2023-09-24,Bursa,25.03,33.0,17.2,5.98,18.4,0.0,0.0,45.92,11.58,1012.74,0.0,0
2023-09-25,Bursa,23.39,30.8,16.1,7.69,20.5,0.0,30.0,60.42,14.75,1012.31,0.0,0
2023-09-26,Bursa,22.98,30.2,17.6,10.28,27.7,0.0,30.0,65.88,15.8,1012.46,0.0,0
2023-09-27,Bursa,22.3,27.5,17.0,6.69,14.8,1.8,60.0,70.62,16.4,1013.07,2.1,4
2023-09-28,Bursa,21.7,27.0,18.6,6.97,13.0,1.8,90.0,77.46,17.21,1014.77,11.0,7
2023-09-29,Bursa,21.12,26.2,16.9,4.98,11.2,0.0,240.0,72.92,15.8,1016.32,2.9,5
2023-09-30,Bursa,20.88,24.3,18.4,4.82,13.0,0.0,0.0,80.33,17.23,1014.46,5.7,8
2023-10-01,Bursa,18.45,19.7,17.5,6.88,13.0,1.8,230.0,98.42,18.17,1013.96,16.8,21
2023-10-02,Bursa,18.28,22.0,15.7,6.03,14.8,0.0,50.0,87.62,16.05,1019.4,4.4,14
2023-10-03,Bursa,18.91,24.0,14.8,8.65,16.6,1.8,30.0,68.25,12.44,1022.45,0.2,1
2023-10-04,Bursa,17.53,24.0,11.7,3.21,11.0,0.0,0.0,70.67,11.41,1021.92,0.0,0
2023-10-05,Bursa,17.79,24.6,11.4,3.42,9.4,0.0,0.0,74.62,12.61,1021.55,0.0,0
2023-10-06,Bursa,18.35,24.0,12.3,4.62,13.0,0.0,0.0,76.29,13.67,1020.26,0.0,0
2023-10-07,Bursa,19.75,25.8,14.8,6.13,14.8,0.0,90.0,66.96,12.92,1020.21,0.0,0
2023-10-08,Bursa,18.32,26.3,12.4,3.44,9.4,0.0,0.0,71.83,12.38,1016.49,0.0,0
2023-10-09,Bursa,15.88,18.7,10.7,6.92,16.6,0.0,30.0,78.79,12.06,1020.45,1.4,5
2023-10-10,Bursa,15.32,23.0,8.9,4.58,11.2,0.0,30.0,75.25,10.27,1019.95,0.0,0
2023-10-11,Bursa,16.42,21.4,12.0,11.57,27.7,1.8,70.0,66.92,9.95,1022.66,0.0,0
2023-10-12,Bursa,16.88,24.0,11.3,5.78,11.2,0.0,90.0,70.79,10.92,1021.24,0.0,0
2023-10-13,Bursa,16.28,24.0,10.7,2.04,7.6,0.0,0.0,79.21,12.11,1020.26,0.0,0
2023-10-14,Bursa,15.59,21.3,11.3,1.42,5.4,0.0,0.0,85.04,12.76,1016.14,0.0,0
2023-10-15,Bursa,17.48,25.5,12.5,2.62,11.2,0.0,0.0,74.71,12.02,1011.35,0.0,0
2023-10-16,Bursa,15.4,22.7,10.5,8.8,20.5,0.0,0.0,75.92,10.81,1015.68,2.5,9
2023-10-17,Bursa,16.08,20.6,13.0,8.18,16.6,0.0,70.0,66.33,9.52,1017.79,0.0,0
2023-10-18,Bursa,14.5,16.7,11.8,3.54,9.4,0.0,240.0,90.29,12.84,1016.42,5.3,12
2023-10-19,Bursa,14.58,21.0,9.8,2.81,13.0,0.0,0.0,84.92,11.63,1016.88,0.0,0
2023-10-20,Bursa,16.5,25.9,9.0,2.94,7.6,0.0,0.0,77.08,11.67,1014.86,0.0,0
2023-10-21,Bursa,18.72,29.5,10.6,1.5,5.4,0.0,0.0,71.79,12.29,1017.15,0.0,0
2023-10-22,Bursa,19.31,30.2,11.6,1.58,5.4,0.0,0.0,69.25,12.38,1017.61,0.0,0
2023-10-23,Bursa,19.55,29.7,13.4,1.35,3.6,0.0,0.0,62.21,10.89,1016.75,0.0,0
2023-10-24,Bursa,17.97,27.1,11.0,1.68,7.6,0.0,0.0,71.54,11.9,1015.64,0.0,0
2023-10-25,Bursa,17.3,25.9,11.5,1.89,7.6,0.0,0.0,77.62,12.7,1011.86,0.0,0
2023-10-26,Bursa,21.75,27.1,16.4,9.18,24.1,0.0,40.0,52.54,11.18,1009.65,3.6,7
2023-10-27,Bursa,23.19,30.2,13.9,11.08,24.1,1.8,250.0,51.33,11.6,1007.99,0.0,0
2023-10-28,Bursa,24.71,28.7,19.6,12.03,22.3,3.6,200.0,49.79,13.28,1010.43,0.0,0
2023-10-29,Bursa,20.28,26.5,15.4,3.2,11.2,0.0,0.0,72.33,14.78,1016.0,0.0,0
2023-10-30,Bursa,19.46,26.3,14.6,3.76,11.2,0.0,0.0,84.29,16.4,1017.64,0.3,1
2023-10-31,Bursa,20.19,25.9,15.9,3.18,7.6,0.0,0.0,77.0,15.72,1016.02,0.1,1
2023-11-01,Bursa,17.72,24.7,13.6,2.02,5.4,0.0,0.0,74.75,12.8,1014.27,0.0,0
2023-11-02,Bursa,15.52,20.3,12.5,4.47,13.0,0.0,80.0,90.04,13.71,1010.92,8.5,4
2023-11-03,Bursa,20.52,26.3,12.9,7.71,20.5,1.8,100.0,67.71,13.15,1008.81,0.0,0
2023-11-04,Bursa,24.33,31.8,15.4,15.7,29.5,3.6,190.0,44.96,9.49,1005.75,4.8,3
2023-11-05,Bursa,20.12,26.0,13.2,12.48,33.5,1.8,250.0,66.71,12.58,1009.23,0.0,0
2023-11-06,Bursa,21.88,27.0,15.4,8.3,31.7,0.0,0.0,61.25,13.54,1014.61,0.0,0
2023-11-07,Bursa,18.02,24.7,13.2,2.15,9.4,0.0,0.0,82.08,14.47,1020.41,0.0,0
2023-11-08,Bursa,17.11,24.6,12.2,1.89,7.6,0.0,0.0,83.96,13.9,1017.36,0.0,0
2023-11-09,Bursa,13.88,16.5,11.1,5.55,14.8,0.0,30.0,95.29,13.11,1020.11,5.4,5
2023-11-10,Bursa,13.3,18.5,8.8,4.1,9.4,0.0,50.0,85.67,10.65,1018.13,0.0,0
2023-11-11,Bursa,21.14,25.2,11.7,19.81,37.1,1.8,220.0,57.21,11.52,1009.4,4.2,3
2023-11-12,Bursa,15.64,20.0,13.2,2.82,9.4,0.0,0.0,90.67,13.96,1013.99,10.0,8
2023-11-13,Bursa,14.54,16.7,12.2,4.15,22.3,0.0,0.0,98.08,14.21,1014.28,30.1,17
2023-11-14,Bursa,12.01,18.0,7.7,2.35,7.6,0.0,0.0,87.71,9.54,1018.48,0.0,0
2023-11-15,Bursa,13.11,21.1,6.7,3.09,7.6,0.0,0.0,76.46,8.57,1012.75,0.0,0
2023-11-16,Bursa,11.69,15.2,5.9,4.0,9.4,0.0,0.0,88.46,9.7,1018.52,12.8,9
2023-11-17,Bursa,9.96,14.8,5.0,4.36,13.0,0.0,90.0,81.71,6.63,1015.75,0.0,0
2023-11-18,Bursa,11.26,19.8,5.3,14.12,27.7,0.0,230.0,84.92,8.27,1003.69,52.2,18
2023-11-19,Bursa,4.29,5.6,2.6,10.35,25.9,0.0,240.0,99.46,4.23,1014.16,38.5,18
2023-11-20,Bursa,5.85,11.8,0.0,1.82,7.6,0.0,0.0,94.0,4.9,1016.72,0.8,2
2023-11-21,Bursa,9.64,15.3,2.9,4.65,7.6,0.0,80.0,85.33,7.05,1016.58,0.0,0
2023-11-22,Bursa,15.19,18.8,11.6,4.6,9.4,0.0,90.0,71.71,9.94,1014.88,0.0,0
2023-11-23,Bursa,14.64,16.2,13.3,2.64,7.6,0.0,0.0,98.04,14.31,1019.0,1.8,6
2023-11-24,Bursa,14.98,19.3,11.1,5.86,20.5,0.0,0.0,84.5,12.12,1008.1,0.2,2
2023-11-25,Bursa,18.02,19.3,14.4,21.22,35.3,5.4,190.0,48.67,6.91,992.91,0.5,2
2023-11-26,Bursa,8.17,18.7,3.4,16.08,37.1,1.8,270.0,78.12,4.32,998.72,13.4,14
2023-11-27,Bursa,3.25,5.5,0.2,10.71,18.4,0.0,250.0,73.38,-1.15,1018.73,0.2,2
2023-11-28,Bursa,9.0,17.4,0.3,20.6,53.6,3.6,190.0,61.88,1.65,1011.58,4.2,8
2023-11-29,Bursa,17.03,18.9,12.3,24.45,50.0,1.8,210.0,65.0,10.05,1006.82,13.3,8
2023-11-30,Bursa,12.46,16.1,10.6,1.58,5.4,0.0,0.0,96.25,11.82,1017.5,11.1,6
2023-12-01,Bursa,17.8,21.6,9.5,14.2,27.7,1.8,220.0,63.58,9.92,1016.66,0.0,0
2023-12-02,Bursa,21.71,24.0,13.5,21.83,38.9,3.6,210.0,40.21,7.25,1013.39,0.0,0
2023-12-03,Bursa,19.74,24.0,11.2,10.12,25.9,0.0,180.0,45.25,6.64,1014.37,0.0,0
2023-12-04,Bursa,11.46,13.7,9.6,5.19,11.2,0.0,40.0,87.42,9.41,1020.41,4.2,8
2023-12-05,Bursa,11.37,13.8,9.6,5.76,11.2,0.0,270.0,82.96,8.56,1018.29,0.0,0
2023-12-06,Bursa,11.85,14.2,10.7,3.61,13.0,0.0,0.0,90.79,10.31,1011.58,4.5,9
2023-12-07,Bursa,11.58,13.7,10.7,3.12,9.4,0.0,0.0,98.75,11.37,1012.77,9.3,11
2023-12-08,Bursa,9.72,11.3,8.3,11.27,20.5,0.0,50.0,89.29,7.98,1012.35,18.3,23
2023-12-09,Bursa,7.48,8.7,6.6,6.82,20.5,0.0,50.0,90.29,5.94,1015.65,18.3,17
2023-12-10,Bursa,7.8,12.2,4.8,4.19,11.2,0.0,60.0,85.92,5.42,1018.32,0.0,0
2023-12-11,Bursa,9.62,14.3,4.7,3.77,9.4,0.0,240.0,87.5,7.53,1016.68,0.0,0
2023-12-12,Bursa,8.03,11.1,4.6,2.12,5.4,0.0,0.0,94.12,7.12,1016.72,0.0,0
2023-12-13,Bursa,7.82,13.1,2.2,5.16,11.2,0.0,80.0,83.83,5.01,1016.19,0.0,0
2023-12-14,Bursa,12.9,21.2,7.2,6.43,24.1,1.8,50.0,64.75,6.07,1012.47,0.0,0
2023-12-15,Bursa,14.78,21.0,9.6,5.03,18.4,0.0,0.0,66.88,7.99,1017.03,0.0,0
2023-12-16,Bursa,10.13,12.2,7.3,11.75,24.1,1.8,40.0,87.54,8.15,1023.64,12.1,20
2023-12-17,Bursa,6.38,9.7,1.7,13.51,25.9,0.0,40.0,72.58,1.65,1035.11,0.8,4
2023-12-18,Bursa,4.23,11.0,0.0,2.34,7.6,0.0,0.0,82.38,1.23,1032.41,0.0,0
2023-12-19,Bursa,5.02,14.1,-0.2,1.33,5.4,0.0,0.0,85.71,2.44,1026.6,0.0,0
2023-12-20,Bursa,8.12,15.8,-0.5,4.69,11.2,0.0,110.0,72.58,2.76,1017.01,0.0,0
2023-12-21,Bursa,9.96,13.3,6.5,3.93,9.4,0.0,50.0,79.67,6.45,1007.41,13.4,13
2023-12-22,Bursa,10.76,15.7,8.2,9.29,25.9,3.6,260.0,87.88,8.52,1001.22,13.2,12
2023-12-23,Bursa,12.69,16.5,6.0,16.51,29.5,1.8,230.0,57.46,3.98,1005.68,2.8,3
2023-12-24,Bursa,13.14,17.6,8.0,11.91,29.5,1.8,250.0,61.17,5.58,1013.54,4.2,5
2023-12-25,Bursa,12.6,21.1,4.1,7.76,16.6,1.8,270.0,62.25,4.75,1017.85,0.0,0
2023-12-26,Bursa,10.06,18.9,4.4,1.05,3.6,0.0,0.0,76.17,5.52,1021.57,0.0,0
2023-12-27,Bursa,11.32,17.2,6.1,1.65,5.4,0.0,0.0,78.58,7.51,1023.78,0.0,0
2023-12-28,Bursa,9.15,16.9,4.6,1.2,5.4,0.0,0.0,87.71,6.99,1027.55,0.0,0
2023-12-29,Bursa,7.82,16.5,1.4,2.04,7.6,0.0,0.0,83.29,4.69,1023.41,0.0,0
2023-12-30,Bursa,9.95,17.4,2.6,3.88,18.4,0.0,0.0,75.71,5.37,1021.81,0.0,0
2023-12-31,Bursa,11.15,17.0,6.7,3.92,7.6,1.8,80.0,72.92,6.3,1021.12,0.0,0
2024-01-01,Bursa,10.86,15.3,5.8,3.93,7.6,0.0,70.0,74.75,6.32,1018.24,0.0,0
2024-01-02,Bursa,10.32,14.0,5.2,4.51,18.4,0.0,60.0,88.25,8.36,1016.2,7.2,8
2024-01-03,Bursa,13.09,17.9,8.6,8.34,22.3,0.0,230.0,80.83,9.42,1013.65,0.0,0
2024-01-04,Bursa,15.6,18.5,11.0,12.64,24.1,3.6,220.0,59.42,7.51,1010.66,1.1,2
2024-01-05,Bursa,10.99,18.0,4.8,4.7,20.5,0.0,50.0,74.04,5.92,1018.15,10.4,3
2024-01-06,Bursa,9.86,16.3,5.1,6.74,14.8,0.0,100.0,66.29,3.48,1016.87,0.0,0
2024-01-07,Bursa,14.4,18.9,8.1,12.05,29.5,1.8,220.0,59.33,6.18,1006.45,7.6,9
2024-01-08,Bursa,13.55,16.3,9.6,13.66,25.9,0.0,210.0,63.5,6.5,1009.41,1.5,5
2024-01-09,Bursa,5.85,9.5,4.0,13.28,20.5,1.8,30.0,90.5,4.41,1016.21,16.8,21
2024-01-10,Bursa,4.41,5.0,3.5,14.67,22.3,1.8,50.0,84.92,2.06,1023.64,19.3,16
2024-01-11,Bursa,4.95,6.2,4.1,5.19,11.2,0.0,70.0,69.5,-0.21,1021.38,0.0,0
2024-01-12,Bursa,4.15,5.2,2.6,7.05,16.6,0.0,50.0,76.88,0.46,1017.52,0.4,2
2024-01-13,Bursa,1.65,5.2,-3.0,9.83,16.6,0.0,60.0,60.79,-5.38,1019.93,0.0,0
2024-01-14,Bursa,0.45,6.2,-3.5,3.09,9.4,0.0,70.0,68.21,-5.05,1017.77,0.0,0
2024-01-15,Bursa,7.81,13.9,-2.2,11.34,27.7,3.6,190.0,56.5,-0.84,1012.85,0.4,2
2024-01-16,Bursa,12.22,15.6,9.1,10.49,24.1,0.0,210.0,76.25,7.87,1010.25,29.0,16
2024-01-17,Bursa,8.81,14.5,4.5,3.26,7.6,0.0,0.0,83.62,6.02,1018.45,0.0,0
2024-01-18,Bursa,14.48,18.3,6.5,15.56,29.5,1.8,200.0,65.29,7.53,1012.99,1.2,3
2024-01-19,Bursa,17.82,19.1,14.2,19.85,33.5,7.6,200.0,51.96,7.73,1010.4,3.2,8
2024-01-20,Bursa,9.94,17.4,4.3,9.15,20.5,0.0,30.0,80.0,6.44,1016.85,18.2,13
2024-01-21,Bursa,5.2,7.1,3.4,16.95,24.1,11.2,50.0,81.12,2.12,1026.68,12.1,14
2024-01-22,Bursa,5.28,7.8,1.9,16.45,22.3,5.4,50.0,58.88,-2.23,1030.21,0.0,0
2024-01-23,Bursa,3.32,9.0,-1.1,6.44,14.8,0.0,0.0,65.79,-2.81,1024.95,0.0,0
2024-01-24,Bursa,2.92,9.7,-2.9,5.01,14.8,0.0,0.0,75.71,-1.47,1025.43,0.0,0
2024-01-25,Bursa,3.42,6.5,-1.0,3.02,9.4,0.0,100.0,81.58,0.45,1019.92,1.8,4
2024-01-26,Bursa,6.23,10.0,3.5,4.04,13.0,0.0,0.0,84.04,3.5,1020.43,6.0,15
2024-01-27,Bursa,5.92,8.6,3.0,7.94,14.8,0.0,230.0,86.62,3.73,1022.72,8.1,12
2024-01-28,Bursa,4.39,6.6,1.9,4.98,13.0,0.0,10.0,83.67,1.71,1028.6,5.1,13
2024-01-29,Bursa,3.45,6.0,1.6,6.37,13.0,0.0,0.0,87.38,1.5,1031.11,3.2,9
2024-01-30,Bursa,4.5,7.4,1.5,15.82,29.5,0.0,40.0,70.71,-0.48,1030.16,0.0,0
2024-01-31,Bursa,6.24,9.7,3.5,14.61,20.5,3.6,30.0,64.54,-0.28,1029.35,0.0,0
2024-02-01,Bursa,3.9,10.6,-1.5,3.82,13.0,0.0,0.0,73.33,-0.83,1025.67,0.0,0
2024-02-02,Bursa,4.07,10.1,-1.5,3.05,11.2,0.0,0.0,83.0,1.27,1023.43,0.0,0
2024-02-03,Bursa,5.17,9.7,-0.6,5.08,13.0,0.0,0.0,74.96,0.9,1024.08,0.0,0
2024-02-04,Bursa,5.43,12.2,-1.3,3.11,11.2,0.0,0.0,78.04,1.57,1021.85,2.3,6
2024-02-05,Bursa,10.69,18.2,3.5,9.4,18.4,0.0,290.0,71.5,5.12,1018.76,0.0,0
2024-02-06,Bursa,13.02,20.7,6.9,9.21,16.6,1.8,280.0,61.62,5.4,1019.97,0.0,0
2024-02-07,Bursa,13.17,20.5,3.2,9.92,25.9,1.8,280.0,60.83,5.02,1015.41,0.0,0
2024-02-08,Bursa,17.16,20.5,12.7,14.72,25.9,3.6,230.0,47.12,5.68,1013.07,0.0,0
2024-02-09,Bursa,13.1,20.3,5.6,4.82,9.4,0.0,110.0,63.54,5.89,1013.41,0.0,0
2024-02-10,Bursa,14.36,21.0,5.9,10.37,27.7,1.8,70.0,58.04,5.32,1014.3,0.0,0
2024-02-11,Bursa,16.89,20.1,11.6,9.33,25.9,1.8,190.0,43.38,3.8,1014.43,0.0,0
2024-02-12,Bursa,15.43,20.7,9.5,8.29,18.4,0.0,0.0,56.96,5.3,1009.85,5.3,11
2024-02-13,Bursa,10.28,15.2,5.5,3.29,7.6,0.0,0.0,85.5,7.75,1008.98,11.2,9
2024-02-14,Bursa,8.51,11.5,5.6,5.5,22.3,0.0,30.0,92.21,7.26,1012.72,19.8,14
2024-02-15,Bursa,7.31,8.0,6.7,3.74,7.6,0.0,0.0,96.88,6.88,1017.39,16.8,16
2024-02-16,Bursa,7.7,8.2,7.0,2.96,11.2,0.0,0.0,93.17,6.65,1021.14,0.5,4
2024-02-17,Bursa,7.75,8.5,6.9,7.19,14.8,0.0,20.0,81.83,4.84,1025.43,1.7,10
2024-02-18,Bursa,7.48,10.2,5.7,4.41,9.4,0.0,20.0,76.21,3.5,1028.1,0.0,0
2024-02-19,Bursa,6.79,8.6,3.0,6.35,14.8,0.0,0.0,76.83,2.93,1025.88,0.0,0
2024-02-20,Bursa,6.69,12.7,0.8,5.18,14.8,0.0,0.0,72.58,1.67,1023.47,0.0,0
2024-02-21,Bursa,6.21,12.6,1.6,2.66,9.4,0.0,0.0,73.17,1.43,1024.6,0.0,0
2024-02-22,Bursa,6.32,14.2,-0.3,1.97,7.6,0.0,0.0,70.21,0.53,1022.82,0.0,0
2024-02-23,Bursa,10.19,17.5,1.4,3.83,11.2,0.0,80.0,66.33,3.41,1020.11,0.0,0
2024-02-24,Bursa,12.78,21.2,7.1,2.87,11.2,0.0,0.0,68.5,6.54,1021.16,0.0,0
2024-02-25,Bursa,11.94,20.2,4.6,2.69,11.2,0.0,0.0,66.96,4.83,1018.58,0.0,0
2024-02-26,Bursa,12.41,19.0,6.2,3.35,9.4,0.0,0.0,68.5,6.22,1012.42,0.7,2
2024-02-27,Bursa,10.1,15.6,6.1,4.58,9.4,0.0,240.0,87.29,7.95,1019.05,0.8,1
2024-02-28,Bursa,10.9,18.5,4.1,2.08,7.6,0.0,0.0,82.79,7.69,1022.61,0.0,0
2024-02-29,Bursa,11.72,21.5,5.4,3.31,9.4,0.0,0.0,80.17,7.76,1021.51,0.1,1
2024-03-01,Bursa,11.12,16.5,8.2,3.65,9.4,0.0,260.0,88.5,9.12,1015.16,0.0,0
2024-03-02,Bursa,11.67,17.2,7.5,4.13,13.0,0.0,0.0,79.12,7.64,1012.25,3.2,5
2024-03-03,Bursa,10.28,15.0,6.3,3.05,9.4,0.0,0.0,86.54,8.0,1014.73,5.3,8
2024-03-04,Bursa,11.55,16.8,6.8,2.45,7.6,0.0,0.0,78.83,7.71,1014.86,0.0,0
2024-03-05,Bursa,10.57,14.5,6.7,6.87,24.1,0.0,60.0,81.25,7.24,1009.24,7.4,4
2024-03-06,Bursa,9.03,11.4,4.4,5.1,9.4,0.0,280.0,85.21,6.52,1016.02,0.4,3
2024-03-07,Bursa,8.47,13.5,1.7,4.12,13.0,0.0,0.0,74.54,3.72,1018.01,0.0,0
2024-03-08,Bursa,7.58,9.0,6.4,6.61,13.0,0.0,240.0,93.21,6.53,1017.13,10.5,18
2024-03-09,Bursa,7.29,10.5,2.9,3.62,11.2,0.0,0.0,85.38,4.87,1021.15,0.3,1
2024-03-10,Bursa,7.25,14.6,0.8,3.55,9.4,0.0,0.0,78.88,3.37,1021.58,0.0,0
2024-03-11,Bursa,11.71,23.0,2.8,3.07,11.2,0.0,0.0,65.62,4.37,1020.19,0.0,0
2024-03-12,Bursa,13.2,18.1,8.4,5.83,18.4,0.0,50.0,67.67,6.93,1014.03,2.3,5
2024-03-13,Bursa,11.13,16.2,6.9,9.3,24.1,0.0,200.0,75.46,6.6,1012.4,7.1,6
2024-03-14,Bursa,10.91,15.3,7.3,5.0,25.9,0.0,0.0,83.88,8.11,1014.65,5.9,9
2024-03-15,Bursa,8.57,11.0,3.5,4.67,9.4,0.0,0.0,93.04,7.47,1017.98,4.9,13
2024-03-16,Bursa,8.62,14.3,2.9,2.92,11.2,0.0,0.0,81.83,5.34,1020.7,0.6,3
2024-03-17,Bursa,8.82,15.5,2.7,3.67,13.0,0.0,0.0,78.96,4.89,1019.34,0.0,0
2024-03-18,Bursa,8.92,15.5,4.5,3.37,11.2,0.0,0.0,75.75,4.37,1015.26,0.0,0
2024-03-19,Bursa,11.0,17.2,2.4,6.26,14.8,0.0,0.0,62.17,3.33,1012.17,0.0,0
2024-03-20,Bursa,7.16,9.8,3.7,14.54,18.4,5.4,30.0,82.83,4.4,1018.24,12.5,18
2024-03-21,Bursa,7.05,12.5,0.2,4.45,22.3,0.0,0.0,73.0,1.94,1020.03,2.0,2
2024-03-22,Bursa,6.45,9.1,2.6,6.98,16.6,0.0,0.0,86.88,4.32,1018.62,8.4,15
2024-03-23,Bursa,6.63,14.1,1.0,2.69,11.2,0.0,0.0,75.38,1.99,1017.8,0.0,0
2024-03-24,Bursa,11.14,18.9,0.1,6.8,16.6,0.0,0.0,54.58,0.72,1010.4,0.0,0
2024-03-25,Bursa,11.38,18.6,4.6,13.13,37.1,0.0,260.0,69.12,4.7,1006.5,17.0,9
2024-03-26,Bursa,9.96,15.2,1.8,3.59,13.0,0.0,0.0,70.17,4.01,1016.3,1.3,3
2024-03-27,Bursa,16.39,24.6,11.3,6.55,17.0,0.0,80.0,58.96,7.98,1012.36,0.1,1
2024-03-28,Bursa,18.75,24.9,12.5,7.46,13.0,2.0,100.0,52.04,8.24,1012.4,0.2,1
2024-03-29,Bursa,16.25,24.1,8.8,4.0,13.0,0.0,0.0,65.17,9.0,1017.7,0.0,0
2024-03-30,Bursa,18.16,27.5,7.9,2.04,8.0,0.0,0.0,64.17,10.33,1018.78,0.0,0
2024-03-31,Bursa,19.72,27.7,9.9,5.42,18.0,0.0,0.0,58.17,10.06,1019.43,0.0,0
2024-04-01,Bursa,19.14,28.4,10.2,2.69,9.0,0.0,0.0,59.92,10.14,1017.97,0.0,0
2024-04-02,Bursa,21.54,30.8,11.5,5.0,15.0,0.0,0.0,50.25,8.82,1011.79,0.0,0
2024-04-03,Bursa,17.3,22.3,10.8,8.0,24.1,0.0,0.0,52.58,6.92,1015.2,0.0,0
2024-04-04,Bursa,15.04,22.1,9.3,4.82,11.2,0.0,280.0,61.38,7.15,1015.03,0.0,0
2024-04-05,Bursa,14.68,21.0,7.1,4.72,16.6,0.0,0.0,59.88,6.07,1020.08,0.0,0
2024-04-06,Bursa,14.99,21.7,7.7,4.6,14.8,0.0,0.0,59.92,6.33,1019.39,0.0,0
2024-04-07,Bursa,14.03,18.8,10.7,9.29,24.1,0.0,50.0,62.83,6.5,1017.35,0.6,2
2024-04-08,Bursa,14.01,19.7,7.0,11.28,25.9,0.0,40.0,58.54,5.51,1018.5,0.0,0
2024-04-09,Bursa,14.67,20.9,6.5,7.2,22.3,0.0,20.0,67.62,8.3,1016.47,0.0,0
2024-04-10,Bursa,14.02,20.2,8.3,6.03,11.2,0.0,240.0,79.92,10.3,1016.89,0.0,0
2024-04-11,Bursa,16.24,22.4,9.4,9.11,25.9,0.0,20.0,70.92,10.23,1020.69,0.0,0
2024-04-12,Bursa,17.47,23.9,11.0,9.58,24.1,0.0,30.0,62.0,9.55,1021.91,0.0,0
2024-04-13,Bursa,16.45,22.6,10.8,6.1,18.4,1.8,300.0,69.29,10.44,1022.11,0.0,0
2024-04-14,Bursa,16.58,23.3,7.8,7.78,22.3,0.0,20.0,61.38,8.11,1021.73,0.0,0
2024-04-15,Bursa,18.79,27.7,9.5,3.89,9.4,0.0,0.0,58.25,9.34,1017.82,0.0,0
2024-04-16,Bursa,21.75,30.1,11.3,7.05,16.6,1.8,280.0,48.42,8.67,1009.94,0.0,0
2024-04-17,Bursa,21.26,27.5,16.2,5.14,13.0,1.8,50.0,41.96,7.08,1003.07,1.0,2
2024-04-18,Bursa,19.49,25.6,15.3,9.51,18.4,0.0,330.0,56.17,10.1,1003.84,7.4,10
2024-04-19,Bursa,16.34,19.4,14.1,8.72,16.6,1.8,20.0,71.38,10.99,1009.45,10.5,14
2024-04-20,Bursa,12.9,19.7,9.4,12.95,31.7,3.6,230.0,85.67,10.26,1004.4,26.8,19
2024-04-21,Bursa,14.82,23.0,7.7,5.37,13.0,0.0,270.0,66.17,7.7,1012.67,0.0,0
2024-04-22,Bursa,18.05,21.5,13.6,9.11,24.1,0.0,220.0,62.5,10.41,1017.31,0.0,0
2024-04-23,Bursa,21.25,31.1,14.6,6.38,18.4,1.8,80.0,63.33,12.78,1012.55,0.2,1
2024-04-24,Bursa,23.52,31.1,16.7,6.31,22.3,0.0,310.0,49.67,11.1,1004.49,0.0,0
2024-04-25,Bursa,20.56,25.7,14.4,4.38,13.0,0.0,0.0,71.75,14.93,1004.84,5.0,6
2024-04-26,Bursa,17.81,21.4,13.0,7.94,16.6,0.0,290.0,62.29,10.21,1012.64,0.2,2
2024-04-27,Bursa,16.73,22.6,10.2,11.6,25.9,0.0,20.0,67.83,10.49,1014.99,4.7,3
2024-04-28,Bursa,16.36,19.2,13.8,11.6,22.3,0.0,20.0,74.46,11.76,1018.39,0.0,0
2024-04-29,Bursa,15.62,17.4,14.0,8.61,14.8,1.8,360.0,77.12,11.61,1020.35,0.9,5
2024-04-30,Bursa,16.8,20.9,14.0,7.17,14.8,0.0,0.0,79.79,13.18,1017.61,3.1,2
2024-05-01,Bursa,15.82,18.0,13.8,6.79,13.0,2.0,360.0,83.88,13.04,1015.4,2.3,5
2024-05-02,Bursa,14.62,18.6,10.1,6.38,11.2,0.0,230.0,84.58,11.91,1012.03,0.6,4
2024-05-03,Bursa,14.78,23.4,8.9,6.31,35.3,0.0,50.0,88.08,12.47,1007.77,26.6,10
2024-05-04,Bursa,12.63,15.5,10.4,3.74,9.4,0.0,70.0,96.54,12.06,1006.82,18.1,16
2024-05-05,Bursa,14.05,19.4,7.7,8.95,20.5,0.0,20.0,73.92,8.79,1014.3,1.0,5
2024-05-06,Bursa,12.82,19.5,4.9,4.02,13.0,0.0,0.0,67.12,5.85,1016.52,0.0,0
2024-05-07,Bursa,16.4,25.2,5.7,3.86,9.4,0.0,0.0,63.21,8.05,1015.12,0.0,0
